FILE_NAME,SIMPLE,BITPIX,NAXIS,NAXIS1,NAXIS2,DATE-OBS,OBJECT,UT,UT-END,UT-STR,HST,HST-END,HST-STR,MJD,MJD-END,MJD-STR,FRAMEID,EXPTIME,DATA-TYP,OBSERVAT,TELESCOP,INSTRUME,TIMESYS,PROP-ID,OBSERVER,OBS-ALOC,OBS-MOD,RADESYS,LONPOLE,RA,DEC,EQUINOX,TELFOCUS,FOC-VAL,AIRMASS,ZD,AZIMUTH,ALTITUDE,FOC-POS,AUTOGUID,M2-TYPE,OUT-HUM,OUT-PRS,OUT-TMP,OUT-WND,U_CAMERA,U_AQTINT,U_AQNCYC,U_FLCOFF,U_AQSDEL,U_AQDTIM,U_HWPANG,U_NLOOPS,U_LOOPIT,U_NPOLST,U_PLSTIT,U_ORGDIR,U_OGFNAM,U_OGFNUM,U_EMGAIN,U_QWP1,U_QWP2,U_FILTER,U_MASK,U_MANGLE,U_AOHWP,D_SADC,D_SADCA1,D_SADCA2,D_SADCDC,D_SADCFC,D_SADCMD,D_SADCPA,D_SADCP,D_SADCRA,D_SADCST,D_BS1,D_BS1P,D_BS1S,D_BS2,D_BS2P,D_BS2S,D_ENSHUT,D_BNCHI,D_BNCHO,D_BNCTI,D_BNCTO,D_IMRANG,D_IMRDEC,D_IMRMOD,D_IMRPAD,D_IMRPAP,D_IMRRA,D_IMR,D_ADFG,D_DMCMTX,D_DMGAIN,D_HDFG,D_HTTG,D_LDFG,D_LOOP,D_LTTG,D_PSUBG,D_STTG,D_TTCMTX,D_TTGAIN,D_WTTG,DATE,U_FLCSTT,OG_FRMID,DETECTOR,DETGAIN,RET-ANG1,RETPLAT1,U_FLCANG,PA-STR,PA-END,PA,PARANG,WCSAXES,CRPIX1,CRPIX2,PC1_1,PC1_2,PC2_1,PC2_2,CDELT1,CDELT2,CUNIT1,CUNIT2,CTYPE1,CTYPE2,CRVAL1,CRVAL2,LATPOLE,MJDREF,COL_METH,MAX_X,MAX_Y,MAX_PIXEL_VALUE,R_15_TOTAL_COUNTS,Q_sem,U_sem,R_15_TOTAL_COUNTS_PHOTON_NOISE,DOUBLE_DIFFERENCE,DOUBLE_SUM,DOUBLE_DIFFERENCE_ERRS,DOUBLE_SUM_ERRS,TOTAL_I,TOTAL_I_ERR,Q,U,Q_PHOTON_NOISE,U_PHOTON_NOISE,UNNORMALIZED_DOUBLE_DIFFERENCE,UNNORMALIZED_DOUBLE_DIFFERENCE_ERRS
VDATA20220128A_00001007_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,HD108767,11:17:07.396,11:17:27.825,11:16:46.966,01:17:07.402,01:17:27.831,01:16:46.972,59607.470214,59607.470451,59607.469977,VTMP00001007,19.995,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:29:51.761,-16:31:03.54,2000.0,NS_IR,-0.12,1.892,58.18647,125.58353,31.81353,Nasmyth-IR,OFF,IR,27.0,621.6,270.75,5.8,2.0,5000.0,4000.0,0.0,100000.0,5000.0,45.0,10.0,2.0,4.0,2.0,/mnt/data/20220128/,HD108767_01_20220128_675-50_EmptySlot_0,5,10.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,196.2191,194.23401,-16:30:56,1.0,ADI,-39.0,163.025,12:29:51.9,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,80.40883,-16:30:55.55,ADI,88.021,-39.0,12:29:51.860,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T11:17:38,2,VMPA00017155,iXon Ultra 897 - VAMPIRES 2.0,10.0,45.0,HWP(NIR),45,-52.97565238988862,-52.86510283098948,-52.92043666797988,-131.5204366679799,2,64.5,64.5,-0.66288714893624,-0.74871932509799,0.74871932509799,-0.66288714893624,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,187.46567083333,-16.51765,-16.51765,0.0,median,61.0,63.0,7884.0,677638.7574580085,0,0,974.009351081878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00001008_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,HD108767,11:18:11.290,11:18:31.721,11:17:50.859,01:18:11.297,01:18:31.728,01:17:50.865,59607.470955,59607.471192,59607.470718,VTMP00001008,19.995,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:29:51.766,-16:31:03.48,2000.0,NS_IR,-0.12,1.882,57.98277,125.765,32.01723,Nasmyth-IR,OFF,IR,26.8,621.6,270.75,5.8,1.0,5000.0,4000.0,0.0,100000.0,5000.0,22.5,10.0,2.0,4.0,3.0,/mnt/data/20220128/,HD108767_01_20220128_675-50_EmptySlot_0,6,10.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,195.58401,193.59502,-16:30:56,1.0,ADI,-39.0,163.025,12:29:51.9,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,80.5102,-16:30:55.55,ADI,88.192,-39.0,12:29:51.860,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T11:18:37,1,VMPA00017157,iXon Ultra 897 - VAMPIRES 1.0,10.0,22.5,HWP(NIR),45,-52.80264470960966,-52.69135359492444,-52.74705869811152,-131.3470586981115,2,64.5,64.5,-0.66061848046665,-0.75072180151234,0.75072180151234,-0.66061848046665,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,187.46569166667,-16.517633333333,-16.517633333333,0.0,median,59.0,63.0,4560.0,464502.7398160175,0,0,806.4141689380658,0.0108620735177676,-0.1014656444206787,0.0008302608024876,0.0008344745148848,2031188.3072831389,1686.3165572156329,0.0,0.0,0.0,0.0,22062.916722139576,1686.3165572156329
VDATA20220128A_00001009_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,HD108767,11:18:11.290,11:18:31.721,11:17:50.859,01:18:11.297,01:18:31.728,01:17:50.865,59607.470955,59607.471192,59607.470718,VTMP00001009,19.995,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:29:51.766,-16:31:03.48,2000.0,NS_IR,-0.12,1.882,57.98277,125.765,32.01723,Nasmyth-IR,OFF,IR,26.8,621.6,270.75,5.8,1.0,5000.0,4000.0,0.0,100000.0,5000.0,22.5,10.0,2.0,4.0,3.0,/mnt/data/20220128/,HD108767_01_20220128_675-50_EmptySlot_0,6,10.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,195.58401,193.59502,-16:30:56,1.0,ADI,-39.0,163.025,12:29:51.9,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,80.5102,-16:30:55.55,ADI,88.192,-39.0,12:29:51.860,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T11:18:37,2,VMPA00017157,iXon Ultra 897 - VAMPIRES 1.0,10.0,22.5,HWP(NIR),45,-52.80264470960966,-52.69135359492444,-52.74705869811152,-131.3470586981115,2,64.5,64.5,-0.66061848046665,-0.75072180151234,0.75072180151234,-0.66061848046665,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,187.46569166667,-16.517633333333,-16.517633333333,0.0,median,59.0,63.0,4363.0,448043.49855643633,0,0,791.998030091949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00001010_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,HD108767,11:18:11.290,11:18:31.721,11:17:50.859,01:18:11.297,01:18:31.728,01:17:50.865,59607.470955,59607.471192,59607.470718,VTMP00001010,19.995,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:29:51.766,-16:31:03.48,2000.0,NS_IR,-0.12,1.882,57.98277,125.765,32.01723,Nasmyth-IR,OFF,IR,26.8,621.6,270.75,5.8,2.0,5000.0,4000.0,0.0,100000.0,5000.0,22.5,10.0,2.0,4.0,3.0,/mnt/data/20220128/,HD108767_01_20220128_675-50_EmptySlot_0,6,10.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,195.58401,193.59502,-16:30:56,1.0,ADI,-39.0,163.025,12:29:51.9,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,80.5102,-16:30:55.55,ADI,88.192,-39.0,12:29:51.860,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T11:18:42,1,VMPA00017157,iXon Ultra 897 - VAMPIRES 2.0,10.0,22.5,HWP(NIR),45,-52.80264470960966,-52.69135359492444,-52.74705869811152,-131.3470586981115,2,64.5,64.5,-0.66061848046665,-0.75072180151234,0.75072180151234,-0.66061848046665,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,187.46569166667,-16.517633333333,-16.517633333333,0.0,median,61.0,62.0,5330.0,556519.1967240634,0,0,882.6816210175816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00001011_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,HD108767,11:18:11.290,11:18:31.721,11:17:50.859,01:18:11.297,01:18:31.728,01:17:50.865,59607.470955,59607.471192,59607.470718,VTMP00001011,19.995,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:29:51.766,-16:31:03.48,2000.0,NS_IR,-0.12,1.882,57.98277,125.765,32.01723,Nasmyth-IR,OFF,IR,26.8,621.6,270.75,5.8,2.0,5000.0,4000.0,0.0,100000.0,5000.0,22.5,10.0,2.0,4.0,3.0,/mnt/data/20220128/,HD108767_01_20220128_675-50_EmptySlot_0,6,10.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,195.58401,193.59502,-16:30:56,1.0,ADI,-39.0,163.025,12:29:51.9,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,80.5102,-16:30:55.55,ADI,88.192,-39.0,12:29:51.860,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T11:18:42,2,VMPA00017157,iXon Ultra 897 - VAMPIRES 2.0,10.0,22.5,HWP(NIR),45,-52.80264470960966,-52.69135359492444,-52.74705869811152,-131.3470586981115,2,64.5,64.5,-0.66061848046665,-0.75072180151234,0.75072180151234,-0.66061848046665,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,187.46569166667,-16.517633333333,-16.517633333333,0.0,median,61.0,62.0,5334.0,562122.8721866218,0,0,887.1144207619222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00001012_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,HD108767,11:19:17.343,11:19:37.777,11:18:56.909,01:19:17.350,01:19:37.784,01:18:56.916,59607.4717185,59607.471956,59607.471481,VTMP00001012,19.995,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:29:51.758,-16:31:03.56,2000.0,NS_IR,-0.12,1.871,57.7722,125.95428,32.2278,Nasmyth-IR,OFF,IR,26.8,621.6,270.75,5.9,1.0,5000.0,4000.0,0.0,100000.0,5000.0,67.5,10.0,2.0,4.0,4.0,/mnt/data/20220128/,HD108767_01_20220128_675-50_EmptySlot_0,7,10.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,194.93304,192.95498,-16:30:56,1.0,ADI,-39.0,163.025,12:29:51.9,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,80.6159,-16:30:55.55,ADI,88.371,-39.0,12:29:51.860,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T11:19:43,1,VMPA00017161,iXon Ultra 897 - VAMPIRES 1.0,10.0,67.5,HWP(NIR),45,-52.62323167945059,-52.51093344197906,-52.56714286577554,-131.1671428657755,2,64.5,64.5,-0.65825786808587,-0.75279252062108,0.75279252062108,-0.65825786808587,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,187.46565833333,-16.517655555556,-16.517655555556,0.0,median,59.0,63.0,3071.0,386172.568568362,0,0,735.2833285913761,-0.0053088994891756,-0.0978087003200086,0.0009052702969374,0.0009095773252645,1708377.0178285898,1546.5211764679411,0.0,0.0,0.0,0.0,-9069.601877269684,1546.5211764679411
VDATA20220128A_00001013_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,HD108767,11:19:17.343,11:19:37.777,11:18:56.909,01:19:17.350,01:19:37.784,01:18:56.916,59607.4717185,59607.471956,59607.471481,VTMP00001013,19.995,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:29:51.758,-16:31:03.56,2000.0,NS_IR,-0.12,1.871,57.7722,125.95428,32.2278,Nasmyth-IR,OFF,IR,26.8,621.6,270.75,5.9,1.0,5000.0,4000.0,0.0,100000.0,5000.0,67.5,10.0,2.0,4.0,4.0,/mnt/data/20220128/,HD108767_01_20220128_675-50_EmptySlot_0,7,10.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,194.93304,192.95498,-16:30:56,1.0,ADI,-39.0,163.025,12:29:51.9,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,80.6159,-16:30:55.55,ADI,88.371,-39.0,12:29:51.860,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T11:19:43,2,VMPA00017161,iXon Ultra 897 - VAMPIRES 1.0,10.0,67.5,HWP(NIR),45,-52.62323167945059,-52.51093344197906,-52.56714286577554,-131.1671428657755,2,64.5,64.5,-0.65825786808587,-0.75279252062108,0.75279252062108,-0.65825786808587,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,187.46565833333,-16.517655555556,-16.517655555556,0.0,median,59.0,63.0,3062.0,384468.8724607396,0,0,733.6595959299749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00001014_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,HD108767,11:19:17.343,11:19:37.777,11:18:56.909,01:19:17.350,01:19:37.784,01:18:56.916,59607.4717185,59607.471956,59607.471481,VTMP00001014,19.995,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:29:51.758,-16:31:03.56,2000.0,NS_IR,-0.12,1.871,57.7722,125.95428,32.2278,Nasmyth-IR,OFF,IR,26.8,621.6,270.75,5.9,2.0,5000.0,4000.0,0.0,100000.0,5000.0,67.5,10.0,2.0,4.0,4.0,/mnt/data/20220128/,HD108767_01_20220128_675-50_EmptySlot_0,7,10.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,194.93304,192.95498,-16:30:56,1.0,ADI,-39.0,163.025,12:29:51.9,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,80.6159,-16:30:55.55,ADI,88.371,-39.0,12:29:51.860,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T11:19:47,1,VMPA00017163,iXon Ultra 897 - VAMPIRES 2.0,10.0,67.5,HWP(NIR),45,-52.62323167945059,-52.51093344197906,-52.56714286577554,-131.1671428657755,2,64.5,64.5,-0.65825786808587,-0.75279252062108,0.75279252062108,-0.65825786808587,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,187.46565833333,-16.517655555556,-16.517655555556,0.0,median,60.0,62.0,3749.0,474254.4373921901,0,0,814.8350725143374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00001015_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,HD108767,11:19:17.343,11:19:37.777,11:18:56.909,01:19:17.350,01:19:37.784,01:18:56.916,59607.4717185,59607.471956,59607.471481,VTMP00001015,19.995,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:29:51.758,-16:31:03.56,2000.0,NS_IR,-0.12,1.871,57.7722,125.95428,32.2278,Nasmyth-IR,OFF,IR,26.8,621.6,270.75,5.9,2.0,5000.0,4000.0,0.0,100000.0,5000.0,67.5,10.0,2.0,4.0,4.0,/mnt/data/20220128/,HD108767_01_20220128_675-50_EmptySlot_0,7,10.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,194.93304,192.95498,-16:30:56,1.0,ADI,-39.0,163.025,12:29:51.9,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,80.6159,-16:30:55.55,ADI,88.371,-39.0,12:29:51.860,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T11:19:47,2,VMPA00017163,iXon Ultra 897 - VAMPIRES 2.0,10.0,67.5,HWP(NIR),45,-52.62323167945059,-52.51093344197906,-52.56714286577554,-131.1671428657755,2,64.5,64.5,-0.65825786808587,-0.75279252062108,0.75279252062108,-0.65825786808587,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,187.46565833333,-16.517655555556,-16.517655555556,0.0,median,60.0,62.0,3666.0,463481.13940729806,0,0,805.5268945601952,0.0,0.0,0.0,0.0,0.0,0.0,0.009262615130882751,0.0080854865034716,0.0005652442305900068,0.0006141757302809356,0.0,0.0
VDATA20220128A_00001016_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,HD108767,11:20:51.277,11:21:12.949,11:20:29.604,01:20:51.282,01:21:12.956,01:20:29.609,59607.472807,59607.473056,59607.472558,VTMP00001016,21.245,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:29:51.759,-16:31:03.59,2000.0,NS_IR,-0.12,1.855,57.46827,126.23042,32.53173,Nasmyth-IR,OFF,IR,26.8,621.6,270.75,5.9,1.0,5000.0,4250.0,0.0,100000.0,5000.0,0.0,1.0,1.0,4.0,1.0,/mnt/data/20220128/,HD108767_02_20220128_675-50_EmptySlot_0,0,10.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,194.02896,192.04396,-16:30:56,1.0,ADI,-39.0,163.025,12:29:51.9,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,80.76132,-16:30:55.55,ADI,88.637,-39.0,12:29:51.860,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T11:21:19,1,VMPA00017165,iXon Ultra 897 - VAMPIRES 1.0,10.0,0.0,HWP(NIR),45,-52.36791338617591,-52.24901142540524,-52.30852949719571,-130.9085294971957,2,64.5,64.5,-0.6548533287122,-0.75575599096173,0.75575599096173,-0.6548533287122,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,187.4656625,-16.517663888889,-16.517663888889,0.0,median,59.0,63.0,4581.0,446048.8613131982,0,0,790.2331176264978,0.0131941277977977,-0.1023377282996725,0.0008479983833315,0.0008523531776578,1947213.48787298,1651.090180947785,0.0,0.0,0.0,0.0,25691.78360859165,1651.0901809477848
VDATA20220128A_00001017_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,HD108767,11:20:51.277,11:21:12.949,11:20:29.604,01:20:51.282,01:21:12.956,01:20:29.609,59607.472807,59607.473056,59607.472558,VTMP00001017,21.245,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:29:51.759,-16:31:03.59,2000.0,NS_IR,-0.12,1.855,57.46827,126.23042,32.53173,Nasmyth-IR,OFF,IR,26.8,621.6,270.75,5.9,1.0,5000.0,4250.0,0.0,100000.0,5000.0,0.0,1.0,1.0,4.0,1.0,/mnt/data/20220128/,HD108767_02_20220128_675-50_EmptySlot_0,0,10.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,194.02896,192.04396,-16:30:56,1.0,ADI,-39.0,163.025,12:29:51.9,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,80.76132,-16:30:55.55,ADI,88.637,-39.0,12:29:51.860,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T11:21:19,2,VMPA00017165,iXon Ultra 897 - VAMPIRES 1.0,10.0,0.0,HWP(NIR),45,-52.36791338617591,-52.24901142540524,-52.30852949719571,-130.9085294971957,2,64.5,64.5,-0.6548533287122,-0.75575599096173,0.75575599096173,-0.6548533287122,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,187.4656625,-16.517663888889,-16.517663888889,0.0,median,59.0,63.0,4339.0,427921.1801915902,0,0,774.0088059276889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00001018_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,HD108767,11:20:51.277,11:21:12.949,11:20:29.604,01:20:51.282,01:21:12.956,01:20:29.609,59607.472807,59607.473056,59607.472558,VTMP00001018,21.245,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:29:51.759,-16:31:03.59,2000.0,NS_IR,-0.12,1.855,57.46827,126.23042,32.53173,Nasmyth-IR,OFF,IR,26.8,621.6,270.75,5.9,2.0,5000.0,4250.0,0.0,100000.0,5000.0,0.0,1.0,1.0,4.0,1.0,/mnt/data/20220128/,HD108767_02_20220128_675-50_EmptySlot_0,0,10.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,194.02896,192.04396,-16:30:56,1.0,ADI,-39.0,163.025,12:29:51.9,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,80.76132,-16:30:55.55,ADI,88.637,-39.0,12:29:51.860,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T11:21:23,1,VMPA00017167,iXon Ultra 897 - VAMPIRES 2.0,10.0,0.0,HWP(NIR),45,-52.36791338617591,-52.24901142540524,-52.30852949719571,-130.9085294971957,2,64.5,64.5,-0.6548533287122,-0.75575599096173,0.75575599096173,-0.6548533287122,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,187.4656625,-16.517663888889,-16.517663888889,0.0,median,61.0,62.0,5311.0,532839.6719406038,0,0,863.6987382704712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDATA20220128A_00001019_calib_collapsed.fits,True,-32,2,128,128,2022-01-28,HD108767,11:20:51.277,11:21:12.949,11:20:29.604,01:20:51.282,01:21:12.956,01:20:29.609,59607.472807,59607.473056,59607.472558,VTMP00001019,21.245,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,12:29:51.759,-16:31:03.59,2000.0,NS_IR,-0.12,1.855,57.46827,126.23042,32.53173,Nasmyth-IR,OFF,IR,26.8,621.6,270.75,5.9,2.0,5000.0,4250.0,0.0,100000.0,5000.0,0.0,1.0,1.0,4.0,1.0,/mnt/data/20220128/,HD108767_02_20220128_675-50_EmptySlot_0,0,10.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,194.02896,192.04396,-16:30:56,1.0,ADI,-39.0,163.025,12:29:51.9,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.5,0.0,80.76132,-16:30:55.55,ADI,88.637,-39.0,12:29:51.860,TRACK,0.0,ao188cmtx.oct,12.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T11:21:23,2,VMPA00017167,iXon Ultra 897 - VAMPIRES 2.0,10.0,0.0,HWP(NIR),45,-52.36791338617591,-52.24901142540524,-52.30852949719571,-130.9085294971957,2,64.5,64.5,-0.6548533287122,-0.75575599096173,0.75575599096173,-0.6548533287122,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,187.4656625,-16.517663888889,-16.517663888889,0.0,median,61.0,62.0,5369.0,540403.7744275874,0,0,869.8076013032332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
